                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.5972,                 0.8147,                 1.1273,                0.84019,                0.65949,                0.76769,                0.42963,                   1.51,                0.74345,                 1.1016,               0.001604,               0.001604,               0.001604
                     63,                 1.5929,                0.81542,                 1.1449,                0.84761,                0.67339,                0.77736,                0.43557,                 1.5143,                0.73135,                  1.103,              0.0015974,              0.0015974,              0.0015974
                     64,                 1.5686,                0.80481,                 1.1393,                0.83972,                0.68351,                0.78147,                0.44877,                 1.4574,                0.72195,                 1.0865,              0.0015908,              0.0015908,              0.0015908
                     65,                  1.571,                0.80789,                 1.1339,                0.84561,                0.65273,                0.76878,                0.43461,                  1.504,                0.75286,                 1.0985,              0.0015842,              0.0015842,              0.0015842
                     66,                 1.5981,                0.82658,                 1.1438,                0.84123,                0.67262,                0.77758,                0.43938,                 1.4848,                0.74442,                 1.1007,              0.0015776,              0.0015776,              0.0015776
                     67,                 1.5754,                0.81355,                 1.1439,                0.84266,                0.65944,                0.76724,                0.43415,                 1.4898,                  0.743,                  1.095,               0.001571,               0.001571,               0.001571
                     68,                 1.5609,                0.81357,                 1.1412,                0.85308,                0.66983,                0.77846,                0.44284,                 1.4776,                0.73021,                   1.09,              0.0015644,              0.0015644,              0.0015644
                     69,                 1.5717,                0.80174,                 1.1332,                0.84633,                0.67009,                0.76837,                0.43338,                 1.5086,                 0.7414,                  1.107,              0.0015578,              0.0015578,              0.0015578
                     70,                 1.5602,                0.80948,                  1.129,                0.83699,                0.67884,                0.77761,                0.43303,                 1.5201,                0.74666,                 1.1029,              0.0015512,              0.0015512,              0.0015512
                     71,                 1.5574,                0.80764,                 1.1308,                 0.8607,                0.67715,                0.78383,                0.44038,                 1.4685,                 0.7257,                  1.091,              0.0015446,              0.0015446,              0.0015446
                     72,                 1.5597,                0.79829,                 1.1268,                0.85802,                0.67667,                0.78306,                0.44898,                 1.4493,                0.72116,                 1.0835,               0.001538,               0.001538,               0.001538
                     73,                 1.5555,                0.79026,                 1.1275,                0.83993,                 0.6604,                0.77017,                0.43136,                 1.5151,                0.73176,                 1.1115,              0.0015314,              0.0015314,              0.0015314
                     74,                 1.5704,                0.80571,                 1.1424,                0.85868,                0.66739,                0.77644,                0.44594,                 1.4601,                0.72966,                  1.087,              0.0015248,              0.0015248,              0.0015248
                     75,                 1.5657,                0.79381,                 1.1315,                 0.8433,                0.67353,                0.77639,                0.44198,                 1.4771,                0.72896,                 1.0914,              0.0015182,              0.0015182,              0.0015182
                     76,                 1.5547,                0.80367,                 1.1404,                0.83252,                  0.678,                0.77535,                0.44747,                 1.4488,                0.73139,                 1.0886,              0.0015116,              0.0015116,              0.0015116
                     77,                 1.5598,                0.79569,                 1.1238,                0.84749,                0.68268,                0.78954,                0.45954,                 1.4216,                0.70096,                 1.0711,               0.001505,               0.001505,               0.001505
                     78,                 1.5491,                0.79137,                 1.1217,                0.85658,                  0.684,                0.78599,                 0.4571,                 1.4475,                 0.7045,                  1.083,              0.0014984,              0.0014984,              0.0014984
                     79,                 1.5661,                  0.801,                 1.1325,                0.84684,                0.66885,                 0.7714,                0.42942,                 1.5348,                0.73699,                 1.1125,              0.0014918,              0.0014918,              0.0014918
                     80,                 1.5818,                0.79407,                 1.1311,                0.85792,                0.68128,                0.78673,                0.45114,                 1.4544,                0.71096,                 1.0836,              0.0014852,              0.0014852,              0.0014852
                     81,                 1.5348,                0.77843,                 1.1207,                0.84741,                0.67337,                0.77975,                0.44697,                 1.4492,                0.72554,                 1.0822,              0.0014786,              0.0014786,              0.0014786
